title,user_name,rating,date,review_text,likes,data_id
Curug Tilu Waterfalls,Ummi guru Fiki,4.0,setahun lalu,"Nama nya curug... Tapi ini ternyata curug buatan ya.. Jadi jangan berharap bisa mandi, berendam dan menikmati air yang  sejuk, jernih karena ternyata airnya butek (keruh) dan tidak bisa digunakan untuk mandi.

Disini lebih tepat kebun teh, wisata estetik yang instagramable jadi puas kalau mau foto-foto. Untuk anak-anak ada permaina  balon gas, karcis masuk : 60rb, ada perosotan estetik pakai ban (namanya apa ya?) karcis : 30rb. Diluar karcis masuk.

Tempat bersih, tapi ya.. Udah itu saja..
Teman-teman saya karena ada panggung ya.. Mereka menghibur diri dengan nyanyi dan ya....",,0x2e688b84894f55b7:0x1991b48c122c9e87
Curug Tilu Waterfalls,Ali Mukti,4.0,8 bulan lalu,"Tempat rekreasi yg bagus
Pemandangan alam dan kebun teh yg indah
Jika pengunjung ingin bermalam ada vila dg fasilitas lengkap  yg sangat indah krn lgsg berhadapan dg sungai kecil yg mengalir persis di depanya
Banyak wahana permainan dan spot foto yg bagus2
Pokoknya rekomend banget deh bagi klrga yg ingin berlibur di tempat rekreasi yg sejuk dan asri 😃",,0x2e688b84894f55b7:0x1991b48c122c9e87
Curug Tilu Waterfalls,Cinung,4.0,setahun lalu,"Ada beberapa harga disini, biaya masuk untuk spot foto saja, bed lagi kalau mau masuk ke playground anak, bed lagi kalau mau main di perosotan yg tinggi itu. Parkiran luas.
Playground agak terbatas fasilitasnya & kebetulan lagi dibenerin di sebagian area pas lagi main disana. Anak cepet bgt minta keluar dr playgroundnya :(",,0x2e688b84894f55b7:0x1991b48c122c9e87
Curug Tilu Waterfalls,Suhendar,5.0,8 bulan lalu,"Tempat yg nyaman buat keluarga rekan, tempat ini jadi Kenangan indah bersama rekan² yg takan terlupakan se umur hidup ku",,0x2e688b84894f55b7:0x1991b48c122c9e87
Curug Tilu Waterfalls,Mul Yana,5.0,9 bulan lalu,Tujuan wisata yang memanjakan  pengunjung dengan konsep menyatu dgn alam serta permainan dewasa dan anak anak juga menyediakan penginapan cabin dan tempat untuk swafoto yg cukup bervariasi untuk remaja,,0x2e688b84894f55b7:0x1991b48c122c9e87
Curug Tilu Waterfalls,Nailufar Channel,5.0,2 tahun lalu,"Tiket masuk 25k perorang, parkir mobil 15k.
Adeem bgt banyak pepohonan besar, cocok untuk staycation sama keluarga, anginnya gede, ada villanya juga diatas kisaran 600 - 1,5jt, banyak spot foto. Ada restoran.
Dekat pintu masuk ada toilet dan mushola, banyak jajanan juga.",,0x2e688b84894f55b7:0x1991b48c122c9e87
Curug Tilu Waterfalls,Erni Arie Susanti,4.0,setahun lalu,"Tempatnya dingin, buat yang suka foto2 bisa main ke sini. Banyak space buat selfie atau foto bersama keluarga.

Mau coba mainan yg memacu adrenalin? Bisa cobain prosotan rainbownya. Ada jajanan yg murah meriah juga Deket pintu masuk.

Buat yang cari oleh oleh, ada juga tokonya menuju pintu keluar",,0x2e688b84894f55b7:0x1991b48c122c9e87
Curug Tilu Waterfalls,Linda Waty,5.0,3 tahun lalu,"Tempat yang sangat indah, pemandangannya juara dengan air terjun yang luar biasa. Dikenakan htm 20rb/org. Terdapat resto di dalam dengan harga standard. Masi terdapat pembangunan dan ada glamping jika ingin menginap. Karena saat bulan puasa,maka stand2 makanan saat pintu masuk tutup semua. Ada playground anak bagi yg membawa anak, dikenakan Htm 50rb per anak. Dan byk spot foto yg instagramable disana. Recomended",,0x2e688b84894f55b7:0x1991b48c122c9e87
Curug Tilu Waterfalls,Anies Heriyanto,5.0,2 tahun lalu,"Lokasi Curug tilu ini berada di jalan raya Rancabali, sekitar 50 km dari jalan Pasteur Bandung. Dengan kendaraan pribadi waktu tempuh sekitar 1 jam 15 menit.
Kecuali sebagai taman bermain bertema alam, disini juga terdapat penginapan berbentuk glamping. Ada juga restaurant yang cukup luas dg konsep semi outdoor.
Dari tempat ini juga pengunjung dapat menyaksikan sunrise. Overall nice place",,0x2e688b84894f55b7:0x1991b48c122c9e87
Curug Tilu Waterfalls,Tsuki Moon,1.0,2 tahun lalu,"Sangat unhappy, kesini terakhir tahun 2017. Niat kesini mau merasakan ketenangan wisata seperti dulu. Nostalgia, mancing terus makan ikan bakar di pinggir danau yg atas itu.

Eeeeeeehhh ternyata 🥺

Secara view & fasilitas okelah, lebih baik ""kelihatannya"". Memang rapi keren, megaaaaah! Tapi dari sisi kenyamanannya... NOL BESAR.
Berubah total dibandingkan dulu. Pembangunan besar besaran, seakan akan 'tempat ini adalah sumber duit'. Jadi gk asik lagi.
Danau di atas tidak bisa dimasuki lagi karna alasan rumah warga atau apalah. Padahal itu tempat paling tenang,

Paling gk suka sama keberisikan!
Berisik orang karokean gk jelas, polusi suara. Suara sumbang gk banget. Better kalo mau begitu mah sewa aja full semuanya jadi area privat terus ditutup untuk umum.

Berasa zonk banget kesini. Gak worth sama harga masuknya. Kayak bayar masuk cuma untuk numpang makan di restonya.
Restonya rasa makanannya B aja. Suasana ookeeelah, tapi Kecewa berat, rasanya ini terakhir kali visit ke curug tilu. kapok

Tapi ada positifnya, serapan tenaga kerjanya jadi lebih banyak. Bagus untuk warga sekitar.",,0x2e688b84894f55b7:0x1991b48c122c9e87
Curug Tilu Waterfalls,amalia,2.0,setahun lalu,"saya memesan area hobbit house, harga 990k perkamar dan dapat breakfast.
untuk areanya secara view sangat ok, pemandangan dan suara sungai sangat enak dan nyaman. tapi ada beberapa poin yang perlu dibenahi diantaranya :
1. entry gate antara pengunjung wisata dan menginap tidak dibedakan, sehingga kami yang harus bolak balik keluar masuk area harus slalu konfirmasi ke penjaga. udah gitu kami harus melewati area wisata dl buat sampe ke penginapan, dan jauh bangetttt, ga cocok kalau bawa org tua. tidak ada layanan trolley buat angkut barang jadi harus bolak balik dan sangat capek.
2. Saat itu kami membawa mobil dan motor, kami memutuskan menyimpan helm di dalam mobil, tapi kata penjaga disini sudah difasilitasi tempat helm untuk pengunjung yg menginap,dan meminta kami menyimpan di penitipan helm. kami pikir gratis buat yg menginap, ternyata suruh bayar.
3. di resto ataupun parkir ga ada layanan non-tunai, sedangkan nyari atm jauh kmn2. jd kami parkir harus tf ke pemilik. kaya 2024 gabisa non tunai, ketinggalan jaman banget rasanya.
4. breakfast cuma nasi, ayam, sayur toge,& tempe serta dessert berupa awug kecil. masih harus nunggu refill semuanya, jadi antri panjang bgt. perlu ditingkatkan ya.
5. kamar berdebu, kebersihan kurang. ada satu keluarga trip, dan sepertinya membawa minol, banyak muntahan di areanya, tidak langsung dibersihkan. mungkin aturan untuk membawa minol perlu di perhatikan.
6. toilet untuk area hobbit sangat jauh, harus turun tangga jauh,tidak org tua friendly. padahal udara dingin bikin pengen buang air kecil trs, toilet yang baru dibangun agak dkt blm ada waterheaternya.
7. sayangnya semua area diluar penginapan harus bayar, bahkan toilet sekalipun, kaya aneh aja,udh bayar nginep tp blm bisa check-in, kalo mau k kamar mandi mesti bayar 2000 perorang.
8. playground kurang variatif.

tapi disini dari segi jajanan mau di kafe ataupun resto masih sangat affordable dari segi harga dan rasa.",,0x2e688b84894f55b7:0x1991b48c122c9e87
Curug Tilu Waterfalls,mauludy arshady,1.0,Diedit setahun lalu,"😅 Untuk harga high season yang 2x lipat seharusnya bisa mendapat sarapan yang lebih baik*

Tapi saya tidak sangat nyaman saat Sarapan pelayanan nya tidak memuaskan karena ""Porsi yg dibatasi"" (ayam goreng nya enak, tetapi tidak boleh nambah oleh pelayan nya dan etika pelayanan kurang sopan).

Menu sarapan nya pun hanya ada 2 :
(ayam goreng dan sayuran) seperti kelas melati

Tidak seperti penginapan / villa lainnya yg membebaskan pelanggan untuk menyantap sarapan makan pagi sepuasnya",,0x2e688b84894f55b7:0x1991b48c122c9e87
Curug Tilu Waterfalls,S.Budi Utomo,5.0,setahun lalu,"Sangat berkesan kami sekeluarga bisa berkunjung dan bermalam di tanggal 24-25 Desember 2023
Suasana lebih bagus di nikmati saat malam dan pagi hari ketika matahari mulai tampak dari balik bukit",,0x2e688b84894f55b7:0x1991b48c122c9e87
Curug Tilu Waterfalls,Febriani Rosmiati,5.0,3 tahun lalu,"tempatnya udah pasti sejuk karna di kelilingi kebun teh,bersih terawat dan juga nyaman,terdapat Curug buatan yg indah dan kolam yg dipenuhi ikan,untuk fasilitasnya di lengkapi dengan panggung untuk karaoke yg nyaman playground untuk anak,harga tiket masuk 15k per orang",,0x2e688b84894f55b7:0x1991b48c122c9e87
Curug Tilu Waterfalls,Asep Sutarna,5.0,3 tahun lalu,"Tempat wisata Curug Tilu Rancabali merupakan tempat wisata yang berada di tengah-tengah Perkebunan Teh Rancabali yang memiliki panorama sangat asri dengan pemandangan hijaunya daun teh yang menyejukkan mata mengintari sekeliling area wisata.Curug tilu Rancabali merupakan merupakan curug buatan yang di tata menjadi idah dan sangat bagus, memiliki  swafoto yang asri juga di lengkapi dengan kedai kedai di sekitaran lorong,kafe, tempat bermain anak-anak ,kolam ikan,mini camp, musholla, WC dan memiliki parkiran yang cukup luas.
Bagi anda yang ingin berwisata ke Curug Tilu, waktu operasional tempat wisata air terjun di daerah Patengan, Rancabali, Ciwidey ini setiap harinya mulai buka dari jam 9 pagi dan tutup pukul 5 sore.Lokasi wisata air terjun curug 3 Ciwidey terletak di Patengan, Kecamatan Rancabali, Kabupaten Bandung, Jawa Barat.
Tarif masuk Rp,20.000,-/orang
Parkir.Rp.10.000,-/mobil dan Rp 5.000,-/motor.
Pakan ikan Rp.5.000,-/bungkus
Tempat bermain anak-anak Rp,30.000,-/keluarga.
Penginapan Rp,500,000,- weekend dan Rp.400.000,-weekday.",,0x2e688b84894f55b7:0x1991b48c122c9e87
Curug Tilu Waterfalls,IRMA,3.0,4 tahun lalu,"Air terjun buatan tapi yang dialiri dari mata air alami begitu info dari pengelola, dibuat 3 aliran yang ditata dengan bebatuan jadi terlihat seperti air terjun mini dan dilengkapi dengan taman dan jembatan banyak  spot foto yg menarik dan bagus, terdapat warung juga gazebo untuk santai.
Mungkin perlu ditambah fasilitas tempat duduk untuk santai kedepannya, tersedia juga toilet juga.
Mohon maaf cuma sekedar saran mungkin karna ini tempat wisata mungkin anjingnya perlu dikandangkan karna berkeliaran sana sini bahkan mendekati pengunjung karna pengunjung pasti ada yg takut anjing, karna itu yg saya alami waktu mampir ke situ, terima kasih.",,0x2e688b84894f55b7:0x1991b48c122c9e87
Curug Tilu Waterfalls,Dedsonjaya Sonjaya,5.0,4 tahun lalu,𝙩𝙚𝙢𝙥𝙖𝙩 𝙞𝙣𝙞 termasuk baru di renovasi cukup luas dan  banyak spoot buat ber foto ria ada juga stand musik dengan iringan acoustik /pun karaoke ria tiket masuk RP 35000untuk R2+PARKIR namun sayang untuk penitipanhelm taripnya kemahalan RP 10000 untuk pfngelola coba penitipan helm sediakan kencleng saja biar tidak  berkesan klo nga dititipin helm klo ada kehilangan pengelola nga bertanggung jawab . oke sekali. lg klo tempat ok nyaman dan luas cocok buat nyantai arisan dan kumpullong kow ria wasalam,,0x2e688b84894f55b7:0x1991b48c122c9e87
Curug Tilu Waterfalls,Prima Arimoerti,5.0,setahun lalu,"Tempatnya asik, keren tapi dingin bangettttt..suhu 14° dan turun 5° saat dinihari..tapi ada bandrek yang anget banget di badan. Kamarnya bagus, pelayanan oke dan ramah2, bersih..kamarnya semakin ke lantai atas semakin dingin. Ada rumah hobbit yang asyik.",,0x2e688b84894f55b7:0x1991b48c122c9e87
Curug Tilu Waterfalls,Dina Rihi Hina,5.0,3 tahun lalu,"Waktu kesini sedang dalam pembangunan, dan musim hujan. Jadi kehilangan banyak kesempatan menikmati tempat yg bagus ini. Ntar kalo udah beres, harus coba lagi . Perjalanan kesini asik bgt buat yg suka alam. Kebun teh, hutan pinus, kabut: ya lembang-ciwidey lah: sukaaa. Begitu nyampe disambut pegunungan teh (ada trip hiking yg ditawarkan pengelola), kamar2 ala glamping dgn pemandangan air terjun buatan ala niagara mini, dan ada kafe terbuka dgn live music. Sungai. Sepanjang lokasi dari ujung ke ujung ada sungai kecil. Petualangan keren buat anak2. Jg ada rumah pohon besar di area playground anak2. Sayang banyak foto yg ga keambil. Akan. Datang. Kembali. Tungguin yaaa",,0x2e688b84894f55b7:0x1991b48c122c9e87
Curug Tilu Waterfalls,Martanto (Anto),5.0,Diedit 3 tahun lalu,"Datang ke sini sekitar jam 14. Lumayan sepi sih. Harga tiket masuknya 15rb/orang. Untuk playground anak 30rb, bebas keluar masuk asal bisa menunjukkan tiketnya. Tempat makan yang tersedia masih sedikit, mungkin karena tempat baru. Tempatnya gak terlalu luas, tapi cukup buat jalan-jalan menikmati pemandangan kebun teh yang hijau-hijau. Tempat foto yang paling tinggi busa lihat view areanya secara keseluruhan. Untuk yang membawa anak kecil harap diperhatikan (kalau perlu selalu digandeng) ketika mengambil foto di daerah atasnya. Karena gak ada pagarnya.",,0x2e688b84894f55b7:0x1991b48c122c9e87
Curug Tilu Waterfalls,Faisal Rahmi,4.0,5 tahun lalu,"Tempatnya asik untuk rekreasi keluarga, banyak spot foto yang menarik, curugnya bagus, ada danaunya dan kita bisa mancing disana, fasilitas toilet bersih, banyak sekali tersedia warung makan dan saung untuk botram. Tiket masuk terjangkau per orang 10k dan parkir 5k, ke wc 2k, dan harga makanan standar tempat wisata. Saran untuk pengelola disana akses masuk ke lokasi diperbaiki jangan menggunakan batu, diperbanyak spot foto dan kegiatan yg menarik, serta di depan jalan utama dibuatkan identitas tempat wisata yang jelas agar pengunjung semakin ramai.",,0x2e688b84894f55b7:0x1991b48c122c9e87
Curug Tilu Waterfalls,wahyudi imron,5.0,3 tahun lalu,"Tempat yg bagus buat ngadem, ticket masuk weekend 20rb/org, mainan anak2 30rb/org utk sehari. Bnyak spot foto, resto sampe jam 9 malem, diatasnya Ada glamping mulai 550rb an (weekend). Pas kesini kabutnya turun, udaranya dingin banget... 🥶",,0x2e688b84894f55b7:0x1991b48c122c9e87
Curug Tilu Waterfalls,Dee Wd,4.0,3 tahun lalu,Alternatif tempat wisata swafoto di daerah Ciwidey. Fasilitas sdh tersedia. Tempat parkir luas. Banyak pilihan spot fotonya. Tiket masuk 20rb. Ada playground utk anak2 dg htm 35rb. Udara yg sejuk & pemandangan pegunungan membuat betah berlama2 di sana.,,0x2e688b84894f55b7:0x1991b48c122c9e87
Curug Tilu Waterfalls,Sri Dewi lestari,5.0,2 tahun lalu,"Tau curug ini dri tayangan tv, kbtulan lagi drumah mertua ajak mertua deh kesini..Pertama kali datang, pemandangan masi asri.. Disekitar ada kebun teh.. Mnurut saya kurang nya itu Lapangan berumput untuk bersantai keluarga yang bawa bekal dari rumah, jadi berasa piknik.. Pas datang lebaran ketiga, untuk keseluruhan bagus, pengalaman tak terlupakan datang ke curug tilu",,0x2e688b84894f55b7:0x1991b48c122c9e87
Situ Cihaniwung,liz sunarya,4.0,setahun lalu,"Tempatnya strategis, cuman gada tempat parkir, sempit. Kalo ada 4 mobil atau lebih kayaknya ga muat. Aku kesana pas kmaren nya uda ujan, jadi tempatnya sedikit terendam air. Gabisa banyak selfie karena banjir. Overall tempatnya sejukk banget, angin semilir sepoy-sepoy. Sejenak tidak ada beban dsni. Kesini tuh cocoknya buat makan-makan bersama keluarga atau cuman niis sama pasangan. Ada Bebek tapi kykny rusak jadi gabisa main bebek-bebek di danau. Harga masuk 15rb tapi kayak ga worth it gitu, soalnya cuma liat pemandangan, selfi dan makan aja (kalo bawa).",,0x2e68971cde674433:0x831b988b746f80c6
Situ Cihaniwung,Kusuma Yudha,5.0,9 bulan lalu,"Salah satu wisata alam di Pengalengan, recomend buat healing. Bisa buat camping (air & listrik aman). Parkir mobil bisa masuk kedalam.
Tiket masuk 15rb/org, kalau camping @35rb. Tolong dijaga keebersihan ya, jangan ikutan buang sampah sembarangan!!",,0x2e68971cde674433:0x831b988b746f80c6
Situ Cihaniwung,Al Hafizh PRM,5.0,setahun lalu,"Siti Cihaniwung adalah salah satu hidden gems wisata yang ada di kabupaten bandung. Letaknya strategis karena berada di tepi jalan ciparay-pangalengan.
Biaya masuknya murah, cuma 15k per orang. Untuk parkir pun 5k (motor) dan 10k (mobil).
Fasilitas cukup lengkap karena ada kamar mandi, saung, dan parkiran yang cukup luas. Yang jadi poin plus, ga ada lagi biaya tambahan untuk naik ke jembatan apung dan jembatan kebun teh. Untuk naik ke sepeda air, harus membayar 20k.
Sangat disarankan untuk liburan keluarga, pasangan, ataupun hanya sekedar bermenung.",,0x2e68971cde674433:0x831b988b746f80c6
Situ Cihaniwung,Egit Herdian,5.0,6 bulan lalu,Dari Dago nyari tempat menarik kepangalengan dan rencana mau ke wayang windu malah nyasar kesini karna ga liat maps wkwk tapi alhasil sangat memuaskan ga nyesel nyasar kesini merasa terhibur dengan wahana menarik yg disajikan🥳🥳🥳,,0x2e68971cde674433:0x831b988b746f80c6
Situ Cihaniwung,Ruru Channel,4.0,2 tahun lalu,"Tempat wisata danau dengan pemandangan perkebunan teh. Tiket masuknya Rp.15.000 untuk dewasa dan Rp.10.000 untuk anak-anak ketika weekend. Saya datang bulan Oktober 2023 dan ternyata danaunya surut cukup jauh meskipun masih tetap banyak area tergenang air.

Disini disediakan saung-saung untuk makan yang gratis, ada juga jembatan, flying fox, perahu bebek dengan tarif Rp.25.000. Fasilitasnya ada 2 toilet yang cukup bersih dan parkiran untuk motor dan mobil yang cukup memadai.",,0x2e68971cde674433:0x831b988b746f80c6
Situ Cihaniwung,Rian Wibawa,5.0,setahun lalu,"Gobar antar komunitas goweser bandung di situ cihaniwung sangat berkesan karna tempatnya sangat cocok setelah keringat mengucur deras dan lelah pisan setelah bersepeda dimanjakan dengan alam danau yg jernih dan dikelilingi perkebunan teh yang hijau membuat suasana menjadi syahdu ke cape pun juga terbayar dengan liwet dan danau atau situ yg disajikan, tempat yg cocok buat ngefresh otak.... Bomber Adventure",,0x2e68971cde674433:0x831b988b746f80c6
Situ Cihaniwung,NenkNonk 85,4.0,3 tahun lalu,"Htm : 10rb/orang
Parkir : 3rb/motor, 5rb/mobil
Fasilitas : spot foto, gazebo, mushola, toilet,flaying fox (20rb/orang) perahu bebek (10rb) dan camping ground (25rb)

Buat yang ingin refresing, camping ato healing...Boleh di coba nih tempat. Yang suka botram2 sama keluarga juga cocok,karena disana disediakan bbrp gazebo yang cukup luas. Untuk akses jalannya menurut saya masih jelek. Tapi sepanjang jalan menuju tempat kita akan disuguhi oleh pemandangan indah kebun teh.
Yuks piknik biar ga panik.",,0x2e68971cde674433:0x831b988b746f80c6
Situ Cihaniwung,Gyta Rosmawati,4.0,9 bulan lalu,"Enakeun sejuk, pemandangan asri terasa menyatu dengan alam. Hanya saja ada beberapa yang harus diperbaiki",,0x2e68971cde674433:0x831b988b746f80c6
Situ Cihaniwung,dudi sudirman,5.0,2 bulan lalu,Tempat yang romantis untuk berlibur bersama pasangan atau keluarga,,0x2e68971cde674433:0x831b988b746f80c6
Situ Cihaniwung,kukuh aryo,5.0,3 tahun lalu,"Tempat ini mungkin dulunya empang pemancingan atau embung, lau diberi sentuhan aestetik berupa jembatan menuju ke lokasi situnya sendiri, dan jembatan yang membentang di tengah situ. Untuk bersantai, pengunjung bisa memanfaatkan saung2 yang ada, tapi jumlahnya gak banyak. Harga tiket 10ribu. Menurut saya terlalu mahal. View tidak terlalu luas dan area parkir hanya di pinggir jalan ataupun masuk ke mesjid.",,0x2e68971cde674433:0x831b988b746f80c6
Situ Cihaniwung,Erlyndhia Tirana Hidayat,5.0,4 tahun lalu,"Jauh ternyata kalau lewat pangalengan, lebih baik lewat ciparay...lebih deket dan jalannya tidak rusak seperti kalau lewat pangalrngan.serta bisa mampir ke  citarum 0 KM. Pengelolaannya sudah bagus untuk HTM 10K/orang,ada gazeeboo² buat istirahat dan botram,ada sewa tunggangan bebek²an juga buat main ke danaunya. cuman sayang pas makan.....banyak banget lalat,kucing ,dan jg anjing liar berdatangan 🙈🙈🙈
parkir mobil bisa di masjid sebrang lokasi wisata 💐💐",,0x2e68971cde674433:0x831b988b746f80c6
Situ Cihaniwung,Azhar Praditio,5.0,7 bulan lalu,"Sudah 3x kesini, enak buat liburan keluarga. Klo dilanjut tembus pangalengan cibolang atau ke wwp pangalengan",,0x2e68971cde674433:0x831b988b746f80c6
Situ Cihaniwung,Galih M. Yusuf,4.0,setahun lalu,"Danau Cihaniwung berada di area perkebunan teh Santosa, wisata alam ini lumayan untuk healing warga perkotaan, htm murah meriah, hamparan permukaan air danau yang tenang dan jauh dari hingar bingar membuat tempat ini layak untuk menjadi salah satu wishlist destinasi Bandung Selatan.",,0x2e68971cde674433:0x831b988b746f80c6
Situ Cihaniwung,Afifah Karimah,5.0,8 bulan lalu,"Enakkkkk buatttt ngademmm
Ngeluarin auraa negatifff
Wkwkwkw

Walaupun agak sepi
Cuman kalo di rehab dikittt lebih nyaman",,0x2e68971cde674433:0x831b988b746f80c6
Situ Cihaniwung,Fitri Dewi,5.0,2 bulan lalu,"Berada dilingkungan perkebunan teh, dekat area mesjid dan pabrik teh
Suasana asri, enak tuk kumpul bareng keluarga, teman dan sahabat, sambil berkemah...",,0x2e68971cde674433:0x831b988b746f80c6
Situ Cihaniwung,Kanoku 46,4.0,5 bulan lalu,"Tempatnya lumayan nyaman, tapi fasilitasnya pada rusak",,0x2e68971cde674433:0x831b988b746f80c6
Situ Cihaniwung,Sofia aeni,5.0,3 tahun lalu,"Mau tau cerita ini?
Jadi pada saat itu ada acara kedua orang tua ku di cihaniwung dalam rangka pengajian sekaligus tafakur alam. Kondisinya saya baru saja pulang dari pangandaran sedikit cape,namun cape terkalahkan oleh hati yang ingin sekali bergegas pergi agar dapat berkumpul dan berfoto bersama dengan ema apa.. dan Alhamdulillah ahirnya berangkat dan foto pun didapatkan",,0x2e68971cde674433:0x831b988b746f80c6
Situ Cihaniwung,Tenia Mardaliawati,5.0,sebulan lalu,"Weekend seru bareng keluarga ya ,di sini, diantara hamparan kebun teh yg hijau,disela udara dingin 😀",,0x2e68971cde674433:0x831b988b746f80c6
Situ Cihaniwung,dede surya,5.0,Diedit 3 tahun lalu,"Pemandangannya indah untuk foto², tiket nya juga terjangkau 1 motor 2 orang+anak kecil cuma 23rb sudah termasuk biaya parkir, ada toiletnya juga.. Tapi untuk safety nya masih kurang contoh nya di jembatan penyebrangan nya ga semua pake tali pegangan, untuk selebihnya keren...",,0x2e68971cde674433:0x831b988b746f80c6
Situ Cihaniwung,Yogha Kurniadi Rahman,5.0,3 tahun lalu,"Tempat enak buat rekreasi keluarga, namun sayang bnyk fasilitas yg rusak dn terendam juga. Stay hati2 saat musim hujan.",,0x2e68971cde674433:0x831b988b746f80c6
Situ Cihaniwung,Wati,5.0,setahun lalu,"Kalo kalian penyuka pemandangan dengan teh disini tempatnya dan tak jauh dari jalan utama, ada jembatan mengapung diair,tempat ngopi,untuk konten tw sekedar foto2 coxok banget.cuss guys! Cihaniwung",,0x2e68971cde674433:0x831b988b746f80c6
Situ Cihaniwung,Hargono Setiadi,4.0,setahun lalu,"Situ yg dikelilingi kebun teh, indah.
Jembatan yg ke saung perlu perbaikan.",,0x2e68971cde674433:0x831b988b746f80c6
Situ Cihaniwung,Mamang Kurniawan,3.0,2 bulan lalu,Untuk liburan keluarga tidak rekomendasi,,0x2e68971cde674433:0x831b988b746f80c6
Situ Cihaniwung,yudho hadiyanto,5.0,setahun lalu,"Suasana yg nyaman,adem Asri  pas buat acara sepeda & keluarga",,0x2e68971cde674433:0x831b988b746f80c6
Situ Cihaniwung,Uus Nurjaman,4.0,4 tahun lalu,"Sepanjang jalan disuguhi perkebunan teh kiri kanan, jalan beberapa ada yg jelek, tempat wisatanya masih dalam pengembangan, tiket 10rb flying fox 20rb",,0x2e68971cde674433:0x831b988b746f80c6
Situ Cihaniwung,Herniiw Ratna,3.0,4 tahun lalu,"Masih dalam prost pembangunan tapi sudah di sediakan seperti gazebo untuk duduk. Enak buat ngadem tapi sayang karena angin nya agak kenceng jadi sedikit berdebu.
Biaya masuk nya 10rb/orang dan parkir 2rb untuk motor",,0x2e68971cde674433:0x831b988b746f80c6
Situ Cihaniwung,Khaerul Ikhsan,5.0,setahun lalu,"Tempatnya sangat bagus, spot foto cukup oke.. akses jalan bagus berangkat dari ciparay",,0x2e68971cde674433:0x831b988b746f80c6
Situ Cihaniwung,Miu mauludiah,4.0,4 tahun lalu,"Tempatnya ok,,dikelilingi kebun teh tapi akses jalan menuju ke cihaniwung blum bagus semua nya jadi msh banyak yg jelek",,0x2e68971cde674433:0x831b988b746f80c6
Batu Tumpang,Winati,5.0,sebulan lalu,Buat yg sedang perjalanan jauh bisa banget  istirahat di sini udaranya sejuk sambil menikmati pemandangan,,0x2e68a78a02a9c663:0x8352222aa591f456
Batu Tumpang,Dimas Kurniawan Prasetya,5.0,9 bulan lalu,"Saya pergi kesana kebetulan ada teman saya yang melaksanakan resepsi nikahan tidak terlalu jauh dengan daerah sana. Kondisinya waktu itu sering hujan, kami nongkrong di salah satu saung untuk mengopi dan berbincang. Disela waktu sebelum pulang, kami juga menikmati pemandangan perkebunan yang terhampar luas, sejuk dan senang rasanya bisa menikmati yang hijau-hijau seperti itu. Ke kondangan + refreshing 😂👌🏻 diperjalanan pun sangat seru dan bisa menikmatinya",,0x2e68a78a02a9c663:0x8352222aa591f456
Batu Tumpang,Raymond Suryajaya,4.0,6 tahun lalu,"Jalan untuk naik ke puncak bukit keren ini masih sangat seadanya. Curam dan berbahaya, memacu adrenalin. Belum ada anak tangga beton dan pegangan pembatas tebing sama sekali. Namun pemandangan di puncak sangat indah dan membebaskan. Bagi pengunjung yang ingin menikmati pemandangan di puncak. Harap menggunakan pakaian yang sesuai. Jangan mengenakan rok bagi perempuan dan jangan memakai kerudung yang terlalu lebar untuk perempuan muslim. Mendakilah mengenakan celana pendek atau panjang yang nyaman karena medan yang menuntut kita mengangkat lutut tinggi untuk memanjat jalan setapak dengan kemiringan 70-80 derajat. Melakukan latihan dan pemanasan untuk lutut dan otot paha beberapa minggu sebelum pendakian dan sebelum pendakian akan membantu menghindari cedera. Tongkat hiking dan sepatu hiking dapat membantu proses pendakian. Jangan mendaki dengan sendal jepit. Mendakilah dalam regu kecil karena tempat di puncak tidak terlalu luas. Anak-anak, lansia, dan pendaki pemula sebaiknya menghindari mendaki di tempat ini mengingat sulitnya medan yang akan dihadapi. Jadilah pendaki yang budiman. Jangan membuang sampah sembarangan ke tebing!",,0x2e68a78a02a9c663:0x8352222aa591f456
Batu Tumpang,Adrasa ID,4.0,Diedit 2 tahun lalu,"Walaupun tidak se asri dahulu, tapi masik enak buat niis, dulu di sini kebun teh nya masih sangat banyak, dan asri,
Sekarang kebun teh nya mulai berkurang. Tapi udara di sana masih sejuk, terutama pagi dan sore.
Banyak warung dan tempat makan di sini. Dan banyak tukang cilok juga yg pada nongkrong di sini.
Informasi wisata Garut, Youtube : Adrasa ID",,0x2e68a78a02a9c663:0x8352222aa591f456
Batu Tumpang,Komariah Isah,4.0,sebulan lalu,"Sejuk,dengn pemandangan hamparan kebon teh",,0x2e68a78a02a9c663:0x8352222aa591f456
Batu Tumpang,About Vaiana,3.0,6 tahun lalu,Kereewn. Ini adanya di gunung yg tinggi bgt otomatis udaranya udah dingiiiiin banget dan kabutnya tebeeel banget.  didepan  dan bawahnya ada warung yg makannannya lumayan enak dan murah. Penasaran? Sok datengin langsung dan let's to explore garut,,0x2e68a78a02a9c663:0x8352222aa591f456
Batu Tumpang,Fahrul,5.0,6 bulan lalu,Jalannya mulus Tempat sejuk dan bikin hati tenang,,0x2e68a78a02a9c663:0x8352222aa591f456
